Date,Race,Gender,Participation
2013-03-01,NA,women,0.5760000000000001
2013-03-01,NA,men,0.701
2013-04-01,NA,women,0.575
2013-04-01,NA,men,0.701
2013-05-01,NA,women,0.575
2013-05-01,NA,men,0.701
2013-06-01,NA,women,0.575
2013-06-01,NA,men,0.7
2013-07-01,NA,women,0.575
2013-07-01,NA,men,0.7
2013-08-01,NA,women,0.574
2013-08-01,NA,men,0.7
2013-09-01,NA,women,0.574
2013-09-01,NA,men,0.6990000000000001
2013-10-01,NA,women,0.573
2013-10-01,NA,men,0.6990000000000001
2013-11-01,NA,women,0.573
2013-11-01,NA,men,0.698
2013-12-01,NA,women,0.5720000000000001
2013-12-01,NA,men,0.6970000000000001
2014-01-01,NA,women,0.5720000000000001
2014-01-01,NA,men,0.696
2014-02-01,NA,women,0.5720000000000001
2014-02-01,NA,men,0.696
2014-03-01,NA,women,0.5720000000000001
2014-03-01,NA,men,0.695
2014-04-01,NA,women,0.5710000000000001
2014-04-01,NA,men,0.695
2014-05-01,NA,women,0.5710000000000001
2014-05-01,NA,men,0.6940000000000001
2014-06-01,NA,women,0.5710000000000001
2014-06-01,NA,men,0.693
2014-07-01,NA,women,0.57
2014-07-01,NA,men,0.693
2014-08-01,NA,women,0.57
2014-08-01,NA,men,0.693
2014-09-01,NA,women,0.57
2014-09-01,NA,men,0.6920000000000001
2014-10-01,NA,women,0.57
2014-10-01,NA,men,0.6920000000000001
2014-11-01,NA,women,0.57
2014-11-01,NA,men,0.6920000000000001
2014-12-01,NA,women,0.57
2014-12-01,NA,men,0.6920000000000001
2015-01-01,NA,women,0.57
2015-01-01,NA,men,0.6920000000000001
2015-02-01,NA,women,0.569
2015-02-01,NA,men,0.6920000000000001
2015-03-01,NA,women,0.569
2015-03-01,NA,men,0.6920000000000001
2015-04-01,NA,women,0.568
2015-04-01,NA,men,0.6920000000000001
2015-05-01,NA,women,0.568
2015-05-01,NA,men,0.693
2015-06-01,NA,women,0.568
2015-06-01,NA,men,0.6920000000000001
2015-07-01,NA,women,0.568
2015-07-01,NA,men,0.6920000000000001
2015-08-01,NA,women,0.568
2015-08-01,NA,men,0.6920000000000001
2015-09-01,NA,women,0.5670000000000001
2015-09-01,NA,men,0.691
2015-10-01,NA,women,0.5670000000000001
2015-10-01,NA,men,0.691
2015-11-01,NA,women,0.5670000000000001
2015-11-01,NA,men,0.691
2015-12-01,NA,women,0.5670000000000001
2015-12-01,NA,men,0.691
2016-01-01,NA,women,0.5670000000000001
2016-01-01,NA,men,0.69
2016-02-01,NA,women,0.5670000000000001
2016-02-01,NA,men,0.69
2016-03-01,NA,women,0.5670000000000001
2016-03-01,NA,men,0.69
2016-04-01,NA,women,0.568
2016-04-01,NA,men,0.69
2016-05-01,NA,women,0.5670000000000001
2016-05-01,NA,men,0.69
2016-06-01,NA,women,0.5670000000000001
2016-06-01,NA,men,0.69
2016-07-01,NA,women,0.5670000000000001
2016-07-01,NA,men,0.691
2016-08-01,NA,women,0.5670000000000001
2016-08-01,NA,men,0.691
2016-09-01,NA,women,0.568
2016-09-01,NA,men,0.691
2016-10-01,NA,women,0.568
2016-10-01,NA,men,0.6920000000000001
2016-11-01,NA,women,0.568
2016-11-01,NA,men,0.6920000000000001
2016-12-01,NA,women,0.568
2016-12-01,NA,men,0.6920000000000001
2017-01-01,NA,women,0.568
2017-01-01,NA,men,0.6920000000000001
2017-02-01,NA,women,0.568
2017-02-01,NA,men,0.6920000000000001
2017-03-01,NA,women,0.568
2017-03-01,NA,men,0.6920000000000001
2017-04-01,NA,women,0.569
2017-04-01,NA,men,0.6920000000000001
2017-05-01,NA,women,0.569
2017-05-01,NA,men,0.6920000000000001
2017-06-01,NA,women,0.569
2017-06-01,NA,men,0.6920000000000001
2017-07-01,NA,women,0.569
2017-07-01,NA,men,0.691
2017-08-01,NA,women,0.57
2017-08-01,NA,men,0.691
2017-09-01,NA,women,0.57
2017-09-01,NA,men,0.691
2017-10-01,NA,women,0.57
2017-10-01,NA,men,0.691
2017-11-01,NA,women,0.57
2017-11-01,NA,men,0.691
2017-12-01,NA,women,0.57
2017-12-01,NA,men,0.691
2018-01-01,NA,women,0.57
2018-01-01,NA,men,0.691
2018-02-01,NA,women,0.57
2018-02-01,NA,men,0.691
2018-03-01,NA,women,0.57
2018-03-01,NA,men,0.691
2018-04-01,NA,women,0.57
2018-04-01,NA,men,0.691
2018-05-01,NA,women,0.57
2018-05-01,NA,men,0.691
2018-06-01,NA,women,0.57
2018-06-01,NA,men,0.691
2018-07-01,NA,women,0.57
2018-07-01,NA,men,0.691
2018-08-01,NA,women,0.57
2018-08-01,NA,men,0.691
2018-09-01,NA,women,0.57
2018-09-01,NA,men,0.691
2018-10-01,NA,women,0.57
2018-10-01,NA,men,0.691
2018-11-01,NA,women,0.57
2018-11-01,NA,men,0.691
2018-12-01,NA,women,0.5710000000000001
2018-12-01,NA,men,0.691
2019-01-01,NA,women,0.5710000000000001
2019-01-01,NA,men,0.691
2019-02-01,NA,women,0.5720000000000001
2019-02-01,NA,men,0.691
2019-03-01,NA,women,0.5720000000000001
2019-03-01,NA,men,0.69
2019-04-01,NA,women,0.5720000000000001
2019-04-01,NA,men,0.69
2019-05-01,NA,women,0.5720000000000001
2019-05-01,NA,men,0.69
2019-06-01,NA,women,0.5720000000000001
2019-06-01,NA,men,0.69
2019-07-01,NA,women,0.5720000000000001
2019-07-01,NA,men,0.69
2019-08-01,NA,women,0.573
2019-08-01,NA,men,0.691
2019-09-01,NA,women,0.573
2019-09-01,NA,men,0.691
2019-10-01,NA,women,0.574
2019-10-01,NA,men,0.691
2019-11-01,NA,women,0.574
2019-11-01,NA,men,0.691
2019-12-01,NA,women,0.574
2019-12-01,NA,men,0.6920000000000001
2020-01-01,NA,women,0.575
2020-01-01,NA,men,0.6920000000000001
2020-02-01,NA,women,0.575
2020-02-01,NA,men,0.6920000000000001
2020-03-01,NA,women,0.575
2020-03-01,NA,men,0.691
2020-04-01,NA,women,0.573
2020-04-01,NA,men,0.6890000000000001
2020-05-01,NA,women,0.5710000000000001
2020-05-01,NA,men,0.687
2020-06-01,NA,women,0.57
2020-06-01,NA,men,0.685
2020-07-01,NA,women,0.569
2020-07-01,NA,men,0.6829999999999999
2020-08-01,NA,women,0.568
2020-08-01,NA,men,0.682
2020-09-01,NA,women,0.5660000000000001
2020-09-01,NA,men,0.6809999999999999
2020-10-01,NA,women,0.565
2020-10-01,NA,men,0.68
2020-11-01,NA,women,0.564
2020-11-01,NA,men,0.6779999999999999
2020-12-01,NA,women,0.562
2020-12-01,NA,men,0.677
2021-01-01,NA,women,0.56
2021-01-01,NA,men,0.675
1978-12-01,all,NA,0.634
1978-12-01,black,NA,0.617
1978-12-01,black,women,0.535
1978-12-01,black,men,0.718
1978-12-01,hispanic,NA,0.633
1978-12-01,hispanic,women,0.47
1978-12-01,hispanic,men,0.812
1978-12-01,white,NA,0.635
1978-12-01,white,women,0.499
1978-12-01,white,men,0.785
1979-01-01,all,NA,0.634
1979-01-01,black,NA,0.617
1979-01-01,black,women,0.535
1979-01-01,black,men,0.7170000000000001
1979-01-01,hispanic,NA,0.635
1979-01-01,hispanic,women,0.473
1979-01-01,hispanic,men,0.813
1979-01-01,white,NA,0.636
1979-01-01,white,women,0.5
1979-01-01,white,men,0.7859999999999999
1979-02-01,all,NA,0.635
1979-02-01,black,NA,0.617
1979-02-01,black,women,0.536
1979-02-01,black,men,0.7170000000000001
1979-02-01,hispanic,NA,0.637
1979-02-01,hispanic,women,0.47600000000000003
1979-02-01,hispanic,men,0.8140000000000001
1979-02-01,white,NA,0.637
1979-02-01,white,women,0.501
1979-02-01,white,men,0.7859999999999999
1979-03-01,all,NA,0.636
1979-03-01,black,NA,0.617
1979-03-01,black,women,0.536
1979-03-01,black,men,0.716
1979-03-01,hispanic,NA,0.637
1979-03-01,hispanic,women,0.47700000000000004
1979-03-01,hispanic,men,0.8140000000000001
1979-03-01,white,NA,0.638
1979-03-01,white,women,0.503
1979-03-01,white,men,0.787
1979-04-01,all,NA,0.636
1979-04-01,black,NA,0.617
1979-04-01,black,women,0.537
1979-04-01,black,men,0.715
1979-04-01,hispanic,NA,0.639
1979-04-01,hispanic,women,0.478
1979-04-01,hispanic,men,0.816
1979-04-01,white,NA,0.638
1979-04-01,white,women,0.503
1979-04-01,white,men,0.787
1979-05-01,all,NA,0.637
1979-05-01,black,NA,0.617
1979-05-01,black,women,0.537
1979-05-01,black,men,0.715
1979-05-01,hispanic,NA,0.639
1979-05-01,hispanic,women,0.478
1979-05-01,hispanic,men,0.816
1979-05-01,white,NA,0.639
1979-05-01,white,women,0.504
1979-05-01,white,men,0.787
1979-06-01,all,NA,0.637
1979-06-01,black,NA,0.617
1979-06-01,black,women,0.536
1979-06-01,black,men,0.716
1979-06-01,hispanic,NA,0.64
1979-06-01,hispanic,women,0.479
1979-06-01,hispanic,men,0.816
1979-06-01,white,NA,0.639
1979-06-01,white,women,0.505
1979-06-01,white,men,0.787
1979-07-01,all,NA,0.637
1979-07-01,black,NA,0.617
1979-07-01,black,women,0.536
1979-07-01,black,men,0.716
1979-07-01,hispanic,NA,0.64
1979-07-01,hispanic,women,0.48
1979-07-01,hispanic,men,0.8170000000000001
1979-07-01,white,NA,0.639
1979-07-01,white,women,0.505
1979-07-01,white,men,0.787
1979-08-01,all,NA,0.638
1979-08-01,black,NA,0.617
1979-08-01,black,women,0.536
1979-08-01,black,men,0.7170000000000001
1979-08-01,hispanic,NA,0.64
1979-08-01,hispanic,women,0.48
1979-08-01,hispanic,men,0.816
1979-08-01,white,NA,0.64
1979-08-01,white,women,0.506
1979-08-01,white,men,0.787
1979-09-01,all,NA,0.638
1979-09-01,black,NA,0.617
1979-09-01,black,women,0.535
1979-09-01,black,men,0.718
1979-09-01,hispanic,NA,0.64
1979-09-01,hispanic,women,0.48
1979-09-01,hispanic,men,0.816
1979-09-01,white,NA,0.6409999999999999
1979-09-01,white,women,0.507
1979-09-01,white,men,0.787
1979-10-01,all,NA,0.639
1979-10-01,black,NA,0.618
1979-10-01,black,women,0.536
1979-10-01,black,men,0.718
1979-10-01,hispanic,NA,0.639
1979-10-01,hispanic,women,0.478
1979-10-01,hispanic,men,0.816
1979-10-01,white,NA,0.6409999999999999
1979-10-01,white,women,0.508
1979-10-01,white,men,0.787
1979-11-01,all,NA,0.639
1979-11-01,black,NA,0.617
1979-11-01,black,women,0.537
1979-11-01,black,men,0.7170000000000001
1979-11-01,hispanic,NA,0.639
1979-11-01,hispanic,women,0.479
1979-11-01,hispanic,men,0.815
1979-11-01,white,NA,0.6409999999999999
1979-11-01,white,women,0.509
1979-11-01,white,men,0.7859999999999999
1979-12-01,all,NA,0.639
1979-12-01,black,NA,0.617
1979-12-01,black,women,0.537
1979-12-01,black,men,0.716
1979-12-01,hispanic,NA,0.64
1979-12-01,hispanic,women,0.479
1979-12-01,hispanic,men,0.816
1979-12-01,white,NA,0.6409999999999999
1979-12-01,white,women,0.51
1979-12-01,white,men,0.7859999999999999
1980-01-01,all,NA,0.639
1980-01-01,black,NA,0.617
1980-01-01,black,women,0.5379999999999999
1980-01-01,black,men,0.715
1980-01-01,hispanic,NA,0.6409999999999999
1980-01-01,hispanic,women,0.48
1980-01-01,hispanic,men,0.816
1980-01-01,white,NA,0.6409999999999999
1980-01-01,white,women,0.511
1980-01-01,white,men,0.785
1980-02-01,all,NA,0.639
1980-02-01,black,NA,0.617
1980-02-01,black,women,0.5379999999999999
1980-02-01,black,men,0.7140000000000001
1980-02-01,hispanic,NA,0.6409999999999999
1980-02-01,hispanic,women,0.479
1980-02-01,hispanic,men,0.816
1980-02-01,white,NA,0.642
1980-02-01,white,women,0.511
1980-02-01,white,men,0.785
1980-03-01,all,NA,0.639
1980-03-01,black,NA,0.616
1980-03-01,black,women,0.537
1980-03-01,black,men,0.713
1980-03-01,hispanic,NA,0.6409999999999999
1980-03-01,hispanic,women,0.479
1980-03-01,hispanic,men,0.8170000000000001
1980-03-01,white,NA,0.642
1980-03-01,white,women,0.512
1980-03-01,white,men,0.785
1980-04-01,all,NA,0.639
1980-04-01,black,NA,0.615
1980-04-01,black,women,0.536
1980-04-01,black,men,0.713
1980-04-01,hispanic,NA,0.642
1980-04-01,hispanic,women,0.479
1980-04-01,hispanic,men,0.818
1980-04-01,white,NA,0.642
1980-04-01,white,women,0.513
1980-04-01,white,men,0.785
1980-05-01,all,NA,0.64
1980-05-01,black,NA,0.615
1980-05-01,black,women,0.537
1980-05-01,black,men,0.7120000000000001
1980-05-01,hispanic,NA,0.643
1980-05-01,hispanic,women,0.48100000000000004
1980-05-01,hispanic,men,0.818
1980-05-01,white,NA,0.643
1980-05-01,white,women,0.513
1980-05-01,white,men,0.784
1980-06-01,all,NA,0.64
1980-06-01,black,NA,0.615
1980-06-01,black,women,0.5379999999999999
1980-06-01,black,men,0.711
1980-06-01,hispanic,NA,0.643
1980-06-01,hispanic,women,0.48100000000000004
1980-06-01,hispanic,men,0.8190000000000001
1980-06-01,white,NA,0.643
1980-06-01,white,women,0.514
1980-06-01,white,men,0.784
1980-07-01,all,NA,0.64
1980-07-01,black,NA,0.615
1980-07-01,black,women,0.5379999999999999
1980-07-01,black,men,0.71
1980-07-01,hispanic,NA,0.644
1980-07-01,hispanic,women,0.48200000000000004
1980-07-01,hispanic,men,0.8190000000000001
1980-07-01,white,NA,0.643
1980-07-01,white,women,0.514
1980-07-01,white,men,0.7829999999999999
1980-08-01,all,NA,0.64
1980-08-01,black,NA,0.615
1980-08-01,black,women,0.539
1980-08-01,black,men,0.7090000000000001
1980-08-01,hispanic,NA,0.644
1980-08-01,hispanic,women,0.48200000000000004
1980-08-01,hispanic,men,0.818
1980-08-01,white,NA,0.642
1980-08-01,white,women,0.515
1980-08-01,white,men,0.7829999999999999
1980-09-01,all,NA,0.639
1980-09-01,black,NA,0.614
1980-09-01,black,women,0.539
1980-09-01,black,men,0.708
1980-09-01,hispanic,NA,0.643
1980-09-01,hispanic,women,0.48100000000000004
1980-09-01,hispanic,men,0.818
1980-09-01,white,NA,0.642
1980-09-01,white,women,0.515
1980-09-01,white,men,0.782
1980-10-01,all,NA,0.639
1980-10-01,black,NA,0.613
1980-10-01,black,women,0.5379999999999999
1980-10-01,black,men,0.7070000000000001
1980-10-01,hispanic,NA,0.643
1980-10-01,hispanic,women,0.48
1980-10-01,hispanic,men,0.818
1980-10-01,white,NA,0.642
1980-10-01,white,women,0.515
1980-10-01,white,men,0.782
1980-11-01,all,NA,0.639
1980-11-01,black,NA,0.613
1980-11-01,black,women,0.5379999999999999
1980-11-01,black,men,0.7070000000000001
1980-11-01,hispanic,NA,0.642
1980-11-01,hispanic,women,0.48
1980-11-01,hispanic,men,0.818
1980-11-01,white,NA,0.642
1980-11-01,white,women,0.515
1980-11-01,white,men,0.782
1980-12-01,all,NA,0.639
1980-12-01,black,NA,0.613
1980-12-01,black,women,0.5379999999999999
1980-12-01,black,men,0.7070000000000001
1980-12-01,hispanic,NA,0.6409999999999999
1980-12-01,hispanic,women,0.479
1980-12-01,hispanic,men,0.816
1980-12-01,white,NA,0.642
1980-12-01,white,women,0.515
1980-12-01,white,men,0.7809999999999999
1981-01-01,all,NA,0.639
1981-01-01,black,NA,0.613
1981-01-01,black,women,0.5379999999999999
1981-01-01,black,men,0.706
1981-01-01,hispanic,NA,0.64
1981-01-01,hispanic,women,0.479
1981-01-01,hispanic,men,0.815
1981-01-01,white,NA,0.642
1981-01-01,white,women,0.515
1981-01-01,white,men,0.7809999999999999
1981-02-01,all,NA,0.639
1981-02-01,black,NA,0.613
1981-02-01,black,women,0.5379999999999999
1981-02-01,black,men,0.706
1981-02-01,hispanic,NA,0.642
1981-02-01,hispanic,women,0.48100000000000004
1981-02-01,hispanic,men,0.815
1981-02-01,white,NA,0.642
1981-02-01,white,women,0.516
1981-02-01,white,men,0.7809999999999999
1981-03-01,all,NA,0.639
1981-03-01,black,NA,0.614
1981-03-01,black,women,0.539
1981-03-01,black,men,0.7070000000000001
1981-03-01,hispanic,NA,0.642
1981-03-01,hispanic,women,0.48100000000000004
1981-03-01,hispanic,men,0.815
1981-03-01,white,NA,0.642
1981-03-01,white,women,0.517
1981-03-01,white,men,0.78
1981-04-01,all,NA,0.64
1981-04-01,black,NA,0.614
1981-04-01,black,women,0.54
1981-04-01,black,men,0.7070000000000001
1981-04-01,hispanic,NA,0.642
1981-04-01,hispanic,women,0.483
1981-04-01,hispanic,men,0.8140000000000001
1981-04-01,white,NA,0.643
1981-04-01,white,women,0.518
1981-04-01,white,men,0.78
1981-05-01,all,NA,0.64
1981-05-01,black,NA,0.614
1981-05-01,black,women,0.539
1981-05-01,black,men,0.708
1981-05-01,hispanic,NA,0.644
1981-05-01,hispanic,women,0.485
1981-05-01,hispanic,men,0.815
1981-05-01,white,NA,0.643
1981-05-01,white,women,0.519
1981-05-01,white,men,0.78
1981-06-01,all,NA,0.64
1981-06-01,black,NA,0.614
1981-06-01,black,women,0.539
1981-06-01,black,men,0.7070000000000001
1981-06-01,hispanic,NA,0.644
1981-06-01,hispanic,women,0.485
1981-06-01,hispanic,men,0.8140000000000001
1981-06-01,white,NA,0.643
1981-06-01,white,women,0.52
1981-06-01,white,men,0.78
1981-07-01,all,NA,0.64
1981-07-01,black,NA,0.613
1981-07-01,black,women,0.5379999999999999
1981-07-01,black,men,0.705
1981-07-01,hispanic,NA,0.644
1981-07-01,hispanic,women,0.486
1981-07-01,hispanic,men,0.813
1981-07-01,white,NA,0.644
1981-07-01,white,women,0.52
1981-07-01,white,men,0.779
1981-08-01,all,NA,0.64
1981-08-01,black,NA,0.612
1981-08-01,black,women,0.5379999999999999
1981-08-01,black,men,0.705
1981-08-01,hispanic,NA,0.643
1981-08-01,hispanic,women,0.486
1981-08-01,hispanic,men,0.812
1981-08-01,white,NA,0.644
1981-08-01,white,women,0.521
1981-08-01,white,men,0.779
1981-09-01,all,NA,0.64
1981-09-01,black,NA,0.612
1981-09-01,black,women,0.539
1981-09-01,black,men,0.7040000000000001
1981-09-01,hispanic,NA,0.643
1981-09-01,hispanic,women,0.486
1981-09-01,hispanic,men,0.81
1981-09-01,white,NA,0.644
1981-09-01,white,women,0.521
1981-09-01,white,men,0.779
1981-10-01,all,NA,0.64
1981-10-01,black,NA,0.613
1981-10-01,black,women,0.54
1981-10-01,black,men,0.703
1981-10-01,hispanic,NA,0.643
1981-10-01,hispanic,women,0.48700000000000004
1981-10-01,hispanic,men,0.809
1981-10-01,white,NA,0.644
1981-10-01,white,women,0.522
1981-10-01,white,men,0.778
1981-11-01,all,NA,0.64
1981-11-01,black,NA,0.613
1981-11-01,black,women,0.54
1981-11-01,black,men,0.703
1981-11-01,hispanic,NA,0.643
1981-11-01,hispanic,women,0.48700000000000004
1981-11-01,hispanic,men,0.809
1981-11-01,white,NA,0.644
1981-11-01,white,women,0.522
1981-11-01,white,men,0.778
1981-12-01,all,NA,0.64
1981-12-01,black,NA,0.613
1981-12-01,black,women,0.54
1981-12-01,black,men,0.703
1981-12-01,hispanic,NA,0.643
1981-12-01,hispanic,women,0.48700000000000004
1981-12-01,hispanic,men,0.809
1981-12-01,white,NA,0.644
1981-12-01,white,women,0.523
1981-12-01,white,men,0.778
1982-01-01,all,NA,0.64
1982-01-01,black,NA,0.613
1982-01-01,black,women,0.541
1982-01-01,black,men,0.703
1982-01-01,hispanic,NA,0.643
1982-01-01,hispanic,women,0.486
1982-01-01,hispanic,men,0.809
1982-01-01,white,NA,0.644
1982-01-01,white,women,0.523
1982-01-01,white,men,0.777
1982-02-01,all,NA,0.64
1982-02-01,black,NA,0.613
1982-02-01,black,women,0.54
1982-02-01,black,men,0.703
1982-02-01,hispanic,NA,0.642
1982-02-01,hispanic,women,0.485
1982-02-01,hispanic,men,0.809
1982-02-01,white,NA,0.644
1982-02-01,white,women,0.523
1982-02-01,white,men,0.777
1982-03-01,all,NA,0.64
1982-03-01,black,NA,0.613
1982-03-01,black,women,0.54
1982-03-01,black,men,0.703
1982-03-01,hispanic,NA,0.643
1982-03-01,hispanic,women,0.486
1982-03-01,hispanic,men,0.81
1982-03-01,white,NA,0.644
1982-03-01,white,women,0.523
1982-03-01,white,men,0.7759999999999999
1982-04-01,all,NA,0.64
1982-04-01,black,NA,0.612
1982-04-01,black,women,0.539
1982-04-01,black,men,0.703
1982-04-01,hispanic,NA,0.643
1982-04-01,hispanic,women,0.485
1982-04-01,hispanic,men,0.81
1982-04-01,white,NA,0.643
1982-04-01,white,women,0.523
1982-04-01,white,men,0.7759999999999999
1982-05-01,all,NA,0.64
1982-05-01,black,NA,0.612
1982-05-01,black,women,0.54
1982-05-01,black,men,0.7020000000000001
1982-05-01,hispanic,NA,0.642
1982-05-01,hispanic,women,0.486
1982-05-01,hispanic,men,0.809
1982-05-01,white,NA,0.643
1982-05-01,white,women,0.523
1982-05-01,white,men,0.7759999999999999
1982-06-01,all,NA,0.64
1982-06-01,black,NA,0.612
1982-06-01,black,women,0.54
1982-06-01,black,men,0.7020000000000001
1982-06-01,hispanic,NA,0.6409999999999999
1982-06-01,hispanic,women,0.486
1982-06-01,hispanic,men,0.807
1982-06-01,white,NA,0.644
1982-06-01,white,women,0.524
1982-06-01,white,men,0.775
1982-07-01,all,NA,0.64
1982-07-01,black,NA,0.613
1982-07-01,black,women,0.541
1982-07-01,black,men,0.703
1982-07-01,hispanic,NA,0.64
1982-07-01,hispanic,women,0.486
1982-07-01,hispanic,men,0.805
1982-07-01,white,NA,0.644
1982-07-01,white,women,0.525
1982-07-01,white,men,0.775
1982-08-01,all,NA,0.64
1982-08-01,black,NA,0.614
1982-08-01,black,women,0.542
1982-08-01,black,men,0.703
1982-08-01,hispanic,NA,0.64
1982-08-01,hispanic,women,0.486
1982-08-01,hispanic,men,0.805
1982-08-01,white,NA,0.644
1982-08-01,white,women,0.525
1982-08-01,white,men,0.775
1982-09-01,all,NA,0.6409999999999999
1982-09-01,black,NA,0.614
1982-09-01,black,women,0.5429999999999999
1982-09-01,black,men,0.703
1982-09-01,hispanic,NA,0.64
1982-09-01,hispanic,women,0.488
1982-09-01,hispanic,men,0.804
1982-09-01,white,NA,0.645
1982-09-01,white,women,0.526
1982-09-01,white,men,0.775
1982-10-01,all,NA,0.6409999999999999
1982-10-01,black,NA,0.614
1982-10-01,black,women,0.5429999999999999
1982-10-01,black,men,0.703
1982-10-01,hispanic,NA,0.64
1982-10-01,hispanic,women,0.488
1982-10-01,hispanic,men,0.804
1982-10-01,white,NA,0.645
1982-10-01,white,women,0.527
1982-10-01,white,men,0.774
1982-11-01,all,NA,0.6409999999999999
1982-11-01,black,NA,0.614
1982-11-01,black,women,0.542
1982-11-01,black,men,0.703
1982-11-01,hispanic,NA,0.639
1982-11-01,hispanic,women,0.48700000000000004
1982-11-01,hispanic,men,0.8029999999999999
1982-11-01,white,NA,0.645
1982-11-01,white,women,0.527
1982-11-01,white,men,0.774
1982-12-01,all,NA,0.6409999999999999
1982-12-01,black,NA,0.614
1982-12-01,black,women,0.542
1982-12-01,black,men,0.703
1982-12-01,hispanic,NA,0.638
1982-12-01,hispanic,women,0.48700000000000004
1982-12-01,hispanic,men,0.8029999999999999
1982-12-01,white,NA,0.645
1982-12-01,white,women,0.528
1982-12-01,white,men,0.774
1983-01-01,all,NA,0.642
1983-01-01,black,NA,0.615
1983-01-01,black,women,0.5429999999999999
1983-01-01,black,men,0.7040000000000001
1983-01-01,hispanic,NA,0.638
1983-01-01,hispanic,women,0.48700000000000004
1983-01-01,hispanic,men,0.8029999999999999
1983-01-01,white,NA,0.645
1983-01-01,white,women,0.529
1983-01-01,white,men,0.773
1983-02-01,all,NA,0.642
1983-02-01,black,NA,0.615
1983-02-01,black,women,0.544
1983-02-01,black,men,0.7040000000000001
1983-02-01,hispanic,NA,0.638
1983-02-01,hispanic,women,0.48700000000000004
1983-02-01,hispanic,men,0.8029999999999999
1983-02-01,white,NA,0.645
1983-02-01,white,women,0.529
1983-02-01,white,men,0.773
1983-03-01,all,NA,0.6409999999999999
1983-03-01,black,NA,0.616
1983-03-01,black,women,0.545
1983-03-01,black,men,0.703
1983-03-01,hispanic,NA,0.637
1983-03-01,hispanic,women,0.486
1983-03-01,hispanic,men,0.802
1983-03-01,white,NA,0.645
1983-03-01,white,women,0.529
1983-03-01,white,men,0.772
1983-04-01,all,NA,0.6409999999999999
1983-04-01,black,NA,0.617
1983-04-01,black,women,0.546
1983-04-01,black,men,0.7040000000000001
1983-04-01,hispanic,NA,0.637
1983-04-01,hispanic,women,0.486
1983-04-01,hispanic,men,0.802
1983-04-01,white,NA,0.645
1983-04-01,white,women,0.529
1983-04-01,white,men,0.772
1983-05-01,all,NA,0.6409999999999999
1983-05-01,black,NA,0.617
1983-05-01,black,women,0.547
1983-05-01,black,men,0.705
1983-05-01,hispanic,NA,0.636
1983-05-01,hispanic,women,0.485
1983-05-01,hispanic,men,0.802
1983-05-01,white,NA,0.644
1983-05-01,white,women,0.529
1983-05-01,white,men,0.7709999999999999
1983-06-01,all,NA,0.6409999999999999
1983-06-01,black,NA,0.619
1983-06-01,black,women,0.5479999999999999
1983-06-01,black,men,0.7070000000000001
1983-06-01,hispanic,NA,0.637
1983-06-01,hispanic,women,0.486
1983-06-01,hispanic,men,0.804
1983-06-01,white,NA,0.644
1983-06-01,white,women,0.529
1983-06-01,white,men,0.7709999999999999
1983-07-01,all,NA,0.6409999999999999
1983-07-01,black,NA,0.62
1983-07-01,black,women,0.5489999999999999
1983-07-01,black,men,0.7090000000000001
1983-07-01,hispanic,NA,0.637
1983-07-01,hispanic,women,0.486
1983-07-01,hispanic,men,0.805
1983-07-01,white,NA,0.644
1983-07-01,white,women,0.529
1983-07-01,white,men,0.7709999999999999
1983-08-01,all,NA,0.642
1983-08-01,black,NA,0.621
